17:13:06.546 INFO  portalvalidation.ForgotPass -Email Address is required. :
22:29:43.568 INFO  portalvalidation.NewtRegistration -Zip length error and favourite location not selected on Submit: Senthil Kumar 124 TC_17
22:30:11.237 INFO  portalvalidation.NewtRegistration -Zip length mismatch on TAB: Senthil Kumar 125 TC_18
22:30:22.127 INFO  portalvalidation.NewtRegistration -Zip length error and favourite location not selected on Submit: Senthil Kumar 125 TC_18
22:30:49.971 INFO  portalvalidation.NewtRegistration -Zip is empty on TAB: Senthil Kumar 171 TC_19
22:30:50.835 INFO  portalvalidation.NewtRegistration -Zip and location are empty on Submit: Senthil Kumar 171 TC_19
22:31:19.066 INFO  portalvalidation.NewtRegistration -Zip valid but favourite location not selected: Senthil Kumar 175 TC_20
22:31:48.064 INFO  portalvalidation.NewtRegistration -Agreement not selected on Submit: Senthil3457 TC_21
22:32:16.014 INFO  portalvalidation.NewtRegistration -Email Already Exists on Submit: Senthil Kumar 501 TC_22
22:42:21.829 INFO  portalvalidation.NewtRegistration -Email Already Exists on Submit: Senthil Kumar 501 TC_22
22:42:38.080 INFO  portalvalidation.NewtRegistration -Phone Number already exists on Submit: Senthil Kumar 511 TC_23
22:42:54.219 INFO  portalvalidation.NewtRegistration -Phone Number already exists on Submit: Senthil Kumar 512 TC_24
22:43:10.235 INFO  portalvalidation.NewtRegistration -Phone Number already exists on Submit: Senthil Kumar 513 TC_25
22:43:26.118 INFO  portalvalidation.NewtRegistration -Phone Number already exists on Submit: Senthil Kumar 514 TC_26
22:43:42.157 INFO  portalvalidation.NewtRegistration -Phone Number already exists on Submit: Senthil Kumar 515 TC_27
22:45:24.455 INFO  portalvalidation.NewtRegistration -email and conf email are empty on Submit: Senthil Kumar 4 TC_01
22:45:32.732 INFO  portalvalidation.NewtRegistration -Email and Conf email mismatch on tab :Senthil Kumar 8 TC_02
22:45:41.293 INFO  portalvalidation.NewtRegistration -email and conf email are empty on Submit: Senthil Kumar 8 TC_02
22:45:49.312 INFO  portalvalidation.NewtRegistration -Email and Conf email mismatch on tab :Senthil Kumar 7 TC_03
22:45:57.999 INFO  portalvalidation.NewtRegistration -email and conf email are empty on Submit: Senthil Kumar 7 TC_03
22:46:13.667 INFO  portalvalidation.NewtRegistration -email valid and confrim email is empty on Submit: Senthil Kumar 9 TC_04
22:46:30.297 INFO  portalvalidation.NewtRegistration -fname is less than 2 chars on Submit: S TC_05
22:46:45.644 INFO  portalvalidation.NewtRegistration -fname is empty on Submit:  TC_06
22:47:01.426 INFO  portalvalidation.NewtRegistration -Last name  is empty on Submit: Senthil Kumar TC_07
22:47:17.377 INFO  portalvalidation.NewtRegistration -email formatt error on Submit: Senthil Kumar 6 TC_08
22:47:33.523 INFO  portalvalidation.NewtRegistration -Password and conf. Password are empty on Submit: Senthil Kumar 30 TC_09
22:47:42.552 INFO  portalvalidation.NewtRegistration -Password Empty on TAB: Senthil Kumar 31 TC_10
22:48:00.358 INFO  portalvalidation.NewtRegistration -Password and conf. Password are empty on Submit: Senthil Kumar 31 TC_10
22:48:09.063 INFO  portalvalidation.NewtRegistration -Password Length Error on TAB: Senthil Kumar 32 TC_11
22:48:17.056 INFO  portalvalidation.NewtRegistration -Password and conf. Password are empty on Submit: Senthil Kumar 32 TC_11
22:48:26.105 INFO  portalvalidation.NewtRegistration -Password and Conf Password mismatch on TAB: Senthil Kumar 33 TC_12
22:48:37.918 INFO  portalvalidation.NewtRegistration -Password and conf. Password are empty on Submit: Senthil Kumar 33 TC_12
22:48:53.963 INFO  portalvalidation.NewtRegistration -Password valid and confirm Password not empty on Submit: Senthil Kumar 34 TC_13
22:49:09.956 INFO  portalvalidation.NewtRegistration -Mobile number is empty: Senthil Kumar 7 TC_14
22:49:29.865 INFO  portalvalidation.NewtRegistration -Mobile number is not valid on Submit: Senthil Kumar 8 TC_15
22:49:49.247 INFO  portalvalidation.NewtRegistration -Birthdate is empty on Submit: Senthil Kumar 9 TC_16
22:50:04.949 INFO  portalvalidation.NewtRegistration -Zip length mismatch on TAB: Senthil Kumar 124 TC_17
22:50:15.863 INFO  portalvalidation.NewtRegistration -Zip length error and favourite location not selected on Submit: Senthil Kumar 124 TC_17
22:50:43.202 INFO  portalvalidation.NewtRegistration -Zip length mismatch on TAB: Senthil Kumar 125 TC_18
22:50:54.108 INFO  portalvalidation.NewtRegistration -Zip length error and favourite location not selected on Submit: Senthil Kumar 125 TC_18
22:51:21.307 INFO  portalvalidation.NewtRegistration -Zip is empty on TAB: Senthil Kumar 171 TC_19
22:51:22.207 INFO  portalvalidation.NewtRegistration -Zip and location are empty on Submit: Senthil Kumar 171 TC_19
22:51:50.659 INFO  portalvalidation.NewtRegistration -Zip valid but favourite location not selected: Senthil Kumar 175 TC_20
22:52:19.595 INFO  portalvalidation.NewtRegistration -Agreement not selected on Submit: Senthil3457 TC_21
22:52:47.571 INFO  portalvalidation.NewtRegistration -Email Already Exists on Submit: Senthil Kumar 501 TC_22
22:55:42.599 INFO  portalvalidation.NewtRegistration -email and conf email are empty on Submit: Senthil Kumar 4 TC_01
22:55:51.964 INFO  portalvalidation.NewtRegistration -Email and Conf email mismatch on tab :Senthil Kumar 8 TC_02
22:56:00.004 INFO  portalvalidation.NewtRegistration -email and conf email are empty on Submit: Senthil Kumar 8 TC_02
22:56:08.709 INFO  portalvalidation.NewtRegistration -Email and Conf email mismatch on tab :Senthil Kumar 7 TC_03
22:56:17.197 INFO  portalvalidation.NewtRegistration -email and conf email are empty on Submit: Senthil Kumar 7 TC_03
22:56:33.113 INFO  portalvalidation.NewtRegistration -email valid and confrim email is empty on Submit: Senthil Kumar 9 TC_04
22:56:50.422 INFO  portalvalidation.NewtRegistration -fname is less than 2 chars on Submit: S TC_05
22:57:06.527 INFO  portalvalidation.NewtRegistration -fname is empty on Submit:  TC_06
22:57:22.570 INFO  portalvalidation.NewtRegistration -Last name  is empty on Submit: Senthil Kumar TC_07
22:57:39.296 INFO  portalvalidation.NewtRegistration -email formatt error on Submit: Senthil Kumar 6 TC_08
22:57:56.071 INFO  portalvalidation.NewtRegistration -Password and conf. Password are empty on Submit: Senthil Kumar 30 TC_09
22:58:05.196 INFO  portalvalidation.NewtRegistration -Password Empty on TAB: Senthil Kumar 31 TC_10
22:58:23.158 INFO  portalvalidation.NewtRegistration -Password and conf. Password are empty on Submit: Senthil Kumar 31 TC_10
22:58:32.353 INFO  portalvalidation.NewtRegistration -Password Length Error on TAB: Senthil Kumar 32 TC_11
22:58:40.243 INFO  portalvalidation.NewtRegistration -Password and conf. Password are empty on Submit: Senthil Kumar 32 TC_11
22:58:49.544 INFO  portalvalidation.NewtRegistration -Password and Conf Password mismatch on TAB: Senthil Kumar 33 TC_12
22:59:01.329 INFO  portalvalidation.NewtRegistration -Password and conf. Password are empty on Submit: Senthil Kumar 33 TC_12
22:59:17.559 INFO  portalvalidation.NewtRegistration -Password valid and confirm Password not empty on Submit: Senthil Kumar 34 TC_13
22:59:33.913 INFO  portalvalidation.NewtRegistration -Mobile number is empty: Senthil Kumar 7 TC_14
22:59:54.468 INFO  portalvalidation.NewtRegistration -Mobile number is not valid on Submit: Senthil Kumar 8 TC_15
23:00:14.627 INFO  portalvalidation.NewtRegistration -Birthdate is empty on Submit: Senthil Kumar 9 TC_16
23:06:07.397 INFO  portalvalidation.NewtRegistration -email and conf email are empty on Submit: Senthil Kumar 4 TC_01
23:06:16.290 INFO  portalvalidation.NewtRegistration -Email and Conf email mismatch on tab :Senthil Kumar 8 TC_02
23:06:24.551 INFO  portalvalidation.NewtRegistration -email and conf email are empty on Submit: Senthil Kumar 8 TC_02
23:06:32.531 INFO  portalvalidation.NewtRegistration -Email and Conf email mismatch on tab :Senthil Kumar 7 TC_03
23:06:40.957 INFO  portalvalidation.NewtRegistration -email and conf email are empty on Submit: Senthil Kumar 7 TC_03
23:06:56.883 INFO  portalvalidation.NewtRegistration -email valid and confrim email is empty on Submit: Senthil Kumar 9 TC_04
23:07:53.746 INFO  portalvalidation.NewtRegistration -Last name  is empty on Submit: Senthil Kumar TC_07
23:08:08.792 INFO  portalvalidation.NewtRegistration -email formatt error on Submit: Senthil Kumar 6 TC_08
23:08:24.421 INFO  portalvalidation.NewtRegistration -Password and conf. Password are empty on Submit: Senthil Kumar 30 TC_09
23:08:32.756 INFO  portalvalidation.NewtRegistration -Password Empty on TAB: Senthil Kumar 31 TC_10
23:08:51.126 INFO  portalvalidation.NewtRegistration -Password and conf. Password are empty on Submit: Senthil Kumar 31 TC_10
23:09:09.177 INFO  portalvalidation.NewtRegistration -Password Length Error on TAB: Senthil Kumar 32 TC_11
23:09:34.572 INFO  portalvalidation.NewtRegistration -Password and Conf Password mismatch on TAB: Senthil Kumar 33 TC_12
23:09:50.734 INFO  portalvalidation.NewtRegistration -Password and conf. Password are empty on Submit: Senthil Kumar 33 TC_12
23:10:59.372 INFO  portalvalidation.NewtRegistration -email and conf email are empty on Submit: Senthil Kumar 4 TC_01
23:11:08.107 INFO  portalvalidation.NewtRegistration -Email and Conf email mismatch on tab :Senthil Kumar 8 TC_02
23:11:33.251 INFO  portalvalidation.NewtRegistration -Email and Conf email mismatch on tab :Senthil Kumar 7 TC_03
23:12:06.049 INFO  portalvalidation.NewtRegistration -email valid and confrim email is empty on Submit: Senthil Kumar 9 TC_04
23:12:21.848 INFO  portalvalidation.NewtRegistration -fname is less than 2 chars on Submit: S TC_05
23:12:36.919 INFO  portalvalidation.NewtRegistration -fname is empty on Submit:  TC_06
23:12:53.049 INFO  portalvalidation.NewtRegistration -Last name  is empty on Submit: Senthil Kumar TC_07
23:13:08.651 INFO  portalvalidation.NewtRegistration -email formatt error on Submit: Senthil Kumar 6 TC_08
23:13:24.279 INFO  portalvalidation.NewtRegistration -Password and conf. Password are empty on Submit: Senthil Kumar 30 TC_09
23:13:32.652 INFO  portalvalidation.NewtRegistration -Password Empty on TAB: Senthil Kumar 31 TC_10
23:13:50.394 INFO  portalvalidation.NewtRegistration -Password and conf. Password are empty on Submit: Senthil Kumar 31 TC_10
23:13:59.280 INFO  portalvalidation.NewtRegistration -Password Length Error on TAB: Senthil Kumar 32 TC_11
23:14:07.018 INFO  portalvalidation.NewtRegistration -Password and conf. Password are empty on Submit: Senthil Kumar 32 TC_11
23:14:16.013 INFO  portalvalidation.NewtRegistration -Password and Conf Password mismatch on TAB: Senthil Kumar 33 TC_12
23:14:27.646 INFO  portalvalidation.NewtRegistration -Password and conf. Password are empty on Submit: Senthil Kumar 33 TC_12
23:14:43.652 INFO  portalvalidation.NewtRegistration -Password valid and confirm Password not empty on Submit: Senthil Kumar 34 TC_13
23:14:59.511 INFO  portalvalidation.NewtRegistration -Mobile number is empty: Senthil Kumar 7 TC_14
23:15:19.013 INFO  portalvalidation.NewtRegistration -Mobile number is not valid on Submit: Senthil Kumar 8 TC_15
23:15:39.057 INFO  portalvalidation.NewtRegistration -Birthdate is empty on Submit: Senthil Kumar 9 TC_16
23:15:54.717 INFO  portalvalidation.NewtRegistration -Zip length mismatch on TAB: Senthil Kumar 124 TC_17
23:16:05.578 INFO  portalvalidation.NewtRegistration -Zip length error and favourite location not selected on Submit: Senthil Kumar 124 TC_17
23:16:33.328 INFO  portalvalidation.NewtRegistration -Zip length mismatch on TAB: Senthil Kumar 125 TC_18
23:16:44.206 INFO  portalvalidation.NewtRegistration -Zip length error and favourite location not selected on Submit: Senthil Kumar 125 TC_18
23:17:11.832 INFO  portalvalidation.NewtRegistration -Zip is empty on TAB: Senthil Kumar 171 TC_19
23:17:12.703 INFO  portalvalidation.NewtRegistration -Zip and location are empty on Submit: Senthil Kumar 171 TC_19
23:17:40.898 INFO  portalvalidation.NewtRegistration -Zip valid but favourite location not selected: Senthil Kumar 175 TC_20
23:18:09.435 INFO  portalvalidation.NewtRegistration -Agreement not selected on Submit: Senthil3457 TC_21
23:18:37.187 INFO  portalvalidation.NewtRegistration -Email Already Exists on Submit: Senthil Kumar 501 TC_22
